strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000400,1,GLOBAL_CONTIG,42,1,0.6999080181121826,0.3000919818878174,0.7747154235839844,True,False,False,False
STRAIN_000400,1,GLOBAL_CONTIG,142,2,0.690707802772522,0.309292197227478,0.7865013480186462,True,False,False,False
STRAIN_000400,1,GLOBAL_CONTIG,242,3,0.7155243158340454,0.2844756841659546,0.7542886734008789,True,False,False,False
STRAIN_000400,1,GLOBAL_CONTIG,342,4,0.7348132729530334,0.26518672704696655,0.7282674908638,True,False,False,False
STRAIN_000400,1,GLOBAL_CONTIG,442,5,0.7024844884872437,0.29751551151275635,0.7713825106620789,True,False,False,False
STRAIN_000404,1,GLOBAL_CONTIG,42,1,0.5732372403144836,0.42676275968551636,0.923864483833313,True,False,False,False
STRAIN_000404,1,GLOBAL_CONTIG,142,2,0.601729691028595,0.39827030897140503,0.8924914002418518,True,False,False,False
STRAIN_000404,1,GLOBAL_CONTIG,242,3,0.5686302781105042,0.43136972188949585,0.9288377165794373,True,False,False,False
STRAIN_000404,1,GLOBAL_CONTIG,342,4,0.5843670964241028,0.4156329035758972,0.9117379188537598,True,False,False,False
STRAIN_000404,1,GLOBAL_CONTIG,442,5,0.596290111541748,0.40370988845825195,0.898565411567688,True,False,False,False
STRAIN_000405,1,GLOBAL_CONTIG,42,1,0.6105218529701233,0.3894781470298767,0.8825849890708923,True,False,False,False
STRAIN_000405,1,GLOBAL_CONTIG,142,2,0.6040707230567932,0.3959292769432068,0.8898642659187317,True,False,False,False
STRAIN_000405,1,GLOBAL_CONTIG,242,3,0.5941170454025269,0.40588295459747314,0.900980532169342,True,False,False,False
STRAIN_000405,1,GLOBAL_CONTIG,342,4,0.594113826751709,0.405886173248291,0.9009841084480286,True,False,False,False
STRAIN_000405,1,GLOBAL_CONTIG,442,5,0.5858696699142456,0.4141303300857544,0.9100882411003113,True,False,False,False
STRAIN_000409,1,GLOBAL_CONTIG,42,1,0.5917896032333374,0.4082103967666626,0.9035600423812866,True,False,False,False
STRAIN_000409,1,GLOBAL_CONTIG,142,2,0.587984561920166,0.412015438079834,0.9077615141868591,True,False,False,False
STRAIN_000409,1,GLOBAL_CONTIG,242,3,0.6127800345420837,0.38721996545791626,0.8800227046012878,True,False,False,False
STRAIN_000409,1,GLOBAL_CONTIG,342,4,0.5641376972198486,0.43586230278015137,0.933661937713623,True,False,False,False
STRAIN_000409,1,GLOBAL_CONTIG,442,5,0.5903595685958862,0.40964043140411377,0.9051412343978882,True,False,False,False
STRAIN_000416,1,GLOBAL_CONTIG,42,1,0.6014101505279541,0.3985898494720459,0.8928492069244385,True,False,False,False
STRAIN_000416,1,GLOBAL_CONTIG,142,2,0.6103212237358093,0.3896787762641907,0.8828122019767761,True,False,False,False
STRAIN_000416,1,GLOBAL_CONTIG,242,3,0.6168125867843628,0.3831874132156372,0.8754283785820007,True,False,False,False
STRAIN_000416,1,GLOBAL_CONTIG,342,4,0.5983867645263672,0.4016132354736328,0.8962289690971375,True,False,False,False
STRAIN_000416,1,GLOBAL_CONTIG,442,5,0.6022220253944397,0.3977779746055603,0.8919393420219421,True,False,False,False
STRAIN_000418,1,GLOBAL_CONTIG,42,1,0.5693668723106384,0.4306331276893616,0.9280443787574768,True,False,False,False
STRAIN_000418,1,GLOBAL_CONTIG,142,2,0.5675534009933472,0.43244659900665283,0.9299963712692261,True,False,False,False
STRAIN_000418,1,GLOBAL_CONTIG,242,3,0.585648775100708,0.414351224899292,0.9103310108184814,True,False,False,False
STRAIN_000418,1,GLOBAL_CONTIG,342,4,0.6013955473899841,0.39860445261001587,0.8928655982017517,True,False,False,False
STRAIN_000418,1,GLOBAL_CONTIG,442,5,0.575787365436554,0.42421263456344604,0.9211000800132751,True,False,False,False
STRAIN_000424,1,GLOBAL_CONTIG,42,1,0.6804467439651489,0.3195532560348511,0.799441397190094,True,False,False,False
STRAIN_000424,1,GLOBAL_CONTIG,142,2,0.6557462215423584,0.3442537784576416,0.8297635912895203,True,False,False,False
STRAIN_000424,1,GLOBAL_CONTIG,242,3,0.6932648420333862,0.30673515796661377,0.7832434177398682,True,False,False,False
STRAIN_000424,1,GLOBAL_CONTIG,342,4,0.6849938631057739,0.3150061368942261,0.7937330007553101,True,False,False,False
STRAIN_000424,1,GLOBAL_CONTIG,442,5,0.6746354103088379,0.3253645896911621,0.8066778182983398,True,False,False,False
STRAIN_000427,1,GLOBAL_CONTIG,42,1,0.7350424528121948,0.2649575471878052,0.727952778339386,True,False,False,False
STRAIN_000427,1,GLOBAL_CONTIG,142,2,0.6972848176956177,0.3027151823043823,0.7780941128730774,True,False,False,False
STRAIN_000427,1,GLOBAL_CONTIG,242,3,0.686457633972168,0.31354236602783203,0.7918868064880371,True,False,False,False
STRAIN_000427,1,GLOBAL_CONTIG,342,4,0.6796665787696838,0.32033342123031616,0.8004166483879089,True,False,False,False
STRAIN_000427,1,GLOBAL_CONTIG,442,5,0.7377153635025024,0.26228463649749756,0.7242715358734131,True,False,False,False
STRAIN_000432,1,GLOBAL_CONTIG,42,1,0.6043709516525269,0.39562904834747314,0.889526903629303,True,False,False,False
STRAIN_000432,1,GLOBAL_CONTIG,142,2,0.5941771268844604,0.40582287311553955,0.9009137153625488,True,False,False,False
STRAIN_000432,1,GLOBAL_CONTIG,242,3,0.6129793524742126,0.38702064752578735,0.879796028137207,True,False,False,False
STRAIN_000432,1,GLOBAL_CONTIG,342,4,0.5944188237190247,0.40558117628097534,0.9006454944610596,True,False,False,False
STRAIN_000432,1,GLOBAL_CONTIG,442,5,0.6130986213684082,0.3869013786315918,0.8796604871749878,True,False,False,False
STRAIN_000434,1,GLOBAL_CONTIG,42,1,0.69231116771698,0.30768883228302,0.7844601273536682,True,False,False,False
STRAIN_000434,1,GLOBAL_CONTIG,142,2,0.7078539133071899,0.29214608669281006,0.7643901705741882,True,False,False,False
STRAIN_000434,1,GLOBAL_CONTIG,242,3,0.7093126773834229,0.29068732261657715,0.7624792456626892,True,False,False,False
STRAIN_000434,1,GLOBAL_CONTIG,342,4,0.7024835348129272,0.29751646518707275,0.7713839411735535,True,False,False,False
STRAIN_000434,1,GLOBAL_CONTIG,442,5,0.6768609285354614,0.3231390714645386,0.8039142489433289,True,False,False,False
STRAIN_000435,1,GLOBAL_CONTIG,42,1,0.6661282777786255,0.3338717222213745,0.8171558380126953,True,False,False,False
STRAIN_000435,1,GLOBAL_CONTIG,142,2,0.685041069984436,0.31495893001556396,0.7936736941337585,True,False,False,False
STRAIN_000435,1,GLOBAL_CONTIG,242,3,0.6803571581840515,0.3196428418159485,0.7995534539222717,True,False,False,False
STRAIN_000435,1,GLOBAL_CONTIG,342,4,0.6811916828155518,0.31880831718444824,0.7985090613365173,True,False,False,False
STRAIN_000435,1,GLOBAL_CONTIG,442,5,0.6886333227157593,0.3113666772842407,0.7891346216201782,True,False,False,False
STRAIN_000436,1,GLOBAL_CONTIG,42,1,0.7443622350692749,0.2556377649307251,0.7150352597236633,True,False,False,False
STRAIN_000436,1,GLOBAL_CONTIG,142,2,0.7307050228118896,0.26929497718811035,0.7338867783546448,True,False,False,False
STRAIN_000436,1,GLOBAL_CONTIG,242,3,0.7417024374008179,0.25829756259918213,0.7187454104423523,True,False,False,False
STRAIN_000436,1,GLOBAL_CONTIG,342,4,0.7191038131713867,0.2808961868286133,0.7495280504226685,True,False,False,False
STRAIN_000436,1,GLOBAL_CONTIG,442,5,0.7312343716621399,0.2687656283378601,0.7331652045249939,True,False,False,False
STRAIN_000437,1,GLOBAL_CONTIG,42,1,0.6622517108917236,0.33774828910827637,0.8218860626220703,True,False,False,False
STRAIN_000437,1,GLOBAL_CONTIG,142,2,0.6835031509399414,0.3164968490600586,0.795609176158905,True,False,False,False
STRAIN_000437,1,GLOBAL_CONTIG,242,3,0.6657363176345825,0.3342636823654175,0.8176353573799133,True,False,False,False
STRAIN_000437,1,GLOBAL_CONTIG,342,4,0.6865392923355103,0.31346070766448975,0.7917837500572205,True,False,False,False
STRAIN_000437,1,GLOBAL_CONTIG,442,5,0.6483420729637146,0.3516579270362854,0.8386393785476685,True,False,False,False
STRAIN_000438,1,GLOBAL_CONTIG,42,1,0.723733127117157,0.276266872882843,0.7433261275291443,True,False,False,False
STRAIN_000438,1,GLOBAL_CONTIG,142,2,0.7025729417800903,0.29742705821990967,0.7712678909301758,True,False,False,False
STRAIN_000438,1,GLOBAL_CONTIG,242,3,0.7173330783843994,0.2826669216156006,0.7518869042396545,True,False,False,False
STRAIN_000438,1,GLOBAL_CONTIG,342,4,0.709416389465332,0.29058361053466797,0.7623433470726013,True,False,False,False
STRAIN_000438,1,GLOBAL_CONTIG,442,5,0.7078524827957153,0.29214751720428467,0.7643918991088867,True,False,False,False
STRAIN_000440,1,GLOBAL_CONTIG,42,1,0.6111583709716797,0.3888416290283203,0.881863534450531,True,False,False,False
STRAIN_000440,1,GLOBAL_CONTIG,142,2,0.596997857093811,0.40300214290618896,0.8977774977684021,True,False,False,False
STRAIN_000440,1,GLOBAL_CONTIG,242,3,0.6224360466003418,0.3775639533996582,0.8689810037612915,True,False,False,False
STRAIN_000440,1,GLOBAL_CONTIG,342,4,0.5760573744773865,0.4239426255226135,0.9208068251609802,True,False,False,False
STRAIN_000440,1,GLOBAL_CONTIG,442,5,0.5964711904525757,0.4035288095474243,0.8983639478683472,True,False,False,False
STRAIN_000448,1,GLOBAL_CONTIG,42,1,0.5659505128860474,0.43404948711395264,0.9317182302474976,True,False,False,False
STRAIN_000448,1,GLOBAL_CONTIG,142,2,0.5865271091461182,0.41347289085388184,0.9093655943870544,True,False,False,False
STRAIN_000448,1,GLOBAL_CONTIG,242,3,0.5843330025672913,0.41566699743270874,0.9117751717567444,True,False,False,False
STRAIN_000448,1,GLOBAL_CONTIG,342,4,0.5816975831985474,0.41830241680145264,0.9146609306335449,True,False,False,False
STRAIN_000448,1,GLOBAL_CONTIG,442,5,0.5847495794296265,0.41525042057037354,0.9113181829452515,True,False,False,False
STRAIN_000451,1,GLOBAL_CONTIG,42,1,0.6025623083114624,0.3974376916885376,0.8915579319000244,True,False,False,False
STRAIN_000451,1,GLOBAL_CONTIG,142,2,0.6091607809066772,0.39083921909332275,0.884125828742981,True,False,False,False
STRAIN_000451,1,GLOBAL_CONTIG,242,3,0.6007951498031616,0.3992048501968384,0.8935378193855286,True,False,False,False
STRAIN_000451,1,GLOBAL_CONTIG,342,4,0.5939497947692871,0.4060502052307129,0.9011661410331726,True,False,False,False
STRAIN_000451,1,GLOBAL_CONTIG,442,5,0.586527943611145,0.413472056388855,0.9093647599220276,True,False,False,False
STRAIN_000454,1,GLOBAL_CONTIG,42,1,0.5953366756439209,0.4046633243560791,0.899625837802887,True,False,False,False
STRAIN_000454,1,GLOBAL_CONTIG,142,2,0.6148926615715027,0.3851073384284973,0.8776187300682068,True,False,False,False
STRAIN_000454,1,GLOBAL_CONTIG,242,3,0.612002968788147,0.387997031211853,0.8809051513671875,True,False,False,False
STRAIN_000454,1,GLOBAL_CONTIG,342,4,0.6037136316299438,0.39628636837005615,0.8902655243873596,True,False,False,False
STRAIN_000454,1,GLOBAL_CONTIG,442,5,0.5733181238174438,0.42668187618255615,0.9237769246101379,True,False,False,False
STRAIN_000479,1,GLOBAL_CONTIG,42,1,0.720117449760437,0.279882550239563,0.7481744885444641,True,False,False,False
STRAIN_000479,1,GLOBAL_CONTIG,142,2,0.7372719645500183,0.2627280354499817,0.724883496761322,True,False,False,False
STRAIN_000479,1,GLOBAL_CONTIG,242,3,0.7317559719085693,0.26824402809143066,0.732453465461731,True,False,False,False
STRAIN_000479,1,GLOBAL_CONTIG,342,4,0.7454177141189575,0.2545822858810425,0.7135576009750366,True,False,False,False
STRAIN_000479,1,GLOBAL_CONTIG,442,5,0.7644277811050415,0.2355722188949585,0.6863995790481567,True,False,False,False
STRAIN_000480,1,GLOBAL_CONTIG,42,1,0.6598663926124573,0.3401336073875427,0.8247830867767334,True,False,False,False
STRAIN_000480,1,GLOBAL_CONTIG,142,2,0.6838010549545288,0.3161989450454712,0.7952346205711365,True,False,False,False
STRAIN_000480,1,GLOBAL_CONTIG,242,3,0.7043063640594482,0.29569363594055176,0.769017219543457,True,False,False,False
STRAIN_000480,1,GLOBAL_CONTIG,342,4,0.6796354055404663,0.3203645944595337,0.800455629825592,True,False,False,False
STRAIN_000480,1,GLOBAL_CONTIG,442,5,0.6728054285049438,0.32719457149505615,0.8089432716369629,True,False,False,False
STRAIN_000490,1,GLOBAL_CONTIG,42,1,0.5867269039154053,0.4132730960845947,0.9091458320617676,True,False,False,False
STRAIN_000490,1,GLOBAL_CONTIG,142,2,0.5923135876655579,0.40768641233444214,0.9029800295829773,True,False,False,False
STRAIN_000490,1,GLOBAL_CONTIG,242,3,0.6105355620384216,0.38946443796157837,0.8825694918632507,True,False,False,False
STRAIN_000490,1,GLOBAL_CONTIG,342,4,0.5826741456985474,0.41732585430145264,0.9135927557945251,True,False,False,False
STRAIN_000490,1,GLOBAL_CONTIG,442,5,0.6073277592658997,0.39267224073410034,0.8861966133117676,True,False,False,False
STRAIN_000492,1,GLOBAL_CONTIG,42,1,0.6394606828689575,0.3605393171310425,0.8491635322570801,True,False,False,False
STRAIN_000492,1,GLOBAL_CONTIG,142,2,0.643396258354187,0.356603741645813,0.8445162773132324,True,False,False,False
STRAIN_000492,1,GLOBAL_CONTIG,242,3,0.6458072066307068,0.3541927933692932,0.8416565656661987,True,False,False,False
STRAIN_000492,1,GLOBAL_CONTIG,342,4,0.6216801404953003,0.3783198595046997,0.8698504567146301,True,False,False,False
STRAIN_000492,1,GLOBAL_CONTIG,442,5,0.6237363815307617,0.3762636184692383,0.8674834370613098,True,False,False,False
STRAIN_000496,1,GLOBAL_CONTIG,42,1,0.6936215162277222,0.30637848377227783,0.7827880382537842,True,False,False,False
STRAIN_000496,1,GLOBAL_CONTIG,142,2,0.6421773433685303,0.3578226566314697,0.8459582328796387,True,False,False,False
STRAIN_000496,1,GLOBAL_CONTIG,242,3,0.6839997172355652,0.3160002827644348,0.7949846386909485,True,False,False,False
STRAIN_000496,1,GLOBAL_CONTIG,342,4,0.6868852376937866,0.3131147623062134,0.791346549987793,True,False,False,False
STRAIN_000496,1,GLOBAL_CONTIG,442,5,0.6780099272727966,0.32199007272720337,0.8024836778640747,True,False,False,False
STRAIN_000501,1,GLOBAL_CONTIG,42,1,0.625999927520752,0.37400007247924805,0.8648699522018433,True,False,False,False
STRAIN_000501,1,GLOBAL_CONTIG,142,2,0.5905443429946899,0.40945565700531006,0.904937207698822,True,False,False,False
STRAIN_000501,1,GLOBAL_CONTIG,242,3,0.5821664333343506,0.4178335666656494,0.9141482710838318,True,False,False,False
STRAIN_000501,1,GLOBAL_CONTIG,342,4,0.5904343724250793,0.40956562757492065,0.9050586819648743,True,False,False,False
STRAIN_000501,1,GLOBAL_CONTIG,442,5,0.5944409370422363,0.40555906295776367,0.9006209373474121,True,False,False,False
STRAIN_000508,1,GLOBAL_CONTIG,42,1,0.6959618330001831,0.3040381669998169,0.7797924876213074,True,False,False,False
STRAIN_000508,1,GLOBAL_CONTIG,142,2,0.7046938538551331,0.29530614614486694,0.768513023853302,True,False,False,False
STRAIN_000508,1,GLOBAL_CONTIG,242,3,0.6932013034820557,0.30679869651794434,0.7833245396614075,True,False,False,False
STRAIN_000508,1,GLOBAL_CONTIG,342,4,0.664215087890625,0.335784912109375,0.8194935917854309,True,False,False,False
STRAIN_000508,1,GLOBAL_CONTIG,442,5,0.6870100498199463,0.3129899501800537,0.7911888957023621,True,False,False,False
STRAIN_000511,1,GLOBAL_CONTIG,42,1,0.7039088010787964,0.2960911989212036,0.7695337533950806,True,False,False,False
STRAIN_000511,1,GLOBAL_CONTIG,142,2,0.7162214517593384,0.2837785482406616,0.7533639073371887,True,False,False,False
STRAIN_000511,1,GLOBAL_CONTIG,242,3,0.7129641771316528,0.28703582286834717,0.757675051689148,True,False,False,False
STRAIN_000511,1,GLOBAL_CONTIG,342,4,0.7371963262557983,0.26280367374420166,0.7249877452850342,True,False,False,False
STRAIN_000511,1,GLOBAL_CONTIG,442,5,0.7093438506126404,0.2906561493873596,0.7624382972717285,True,False,False,False
STRAIN_000514,1,GLOBAL_CONTIG,42,1,0.6209166646003723,0.3790833353996277,0.8707277178764343,True,False,False,False
STRAIN_000514,1,GLOBAL_CONTIG,142,2,0.6182010173797607,0.38179898262023926,0.873840868473053,True,False,False,False
STRAIN_000514,1,GLOBAL_CONTIG,242,3,0.6197422742843628,0.3802577257156372,0.8720752596855164,True,False,False,False
STRAIN_000514,1,GLOBAL_CONTIG,342,4,0.609584391117096,0.39041560888290405,0.883646547794342,True,False,False,False
STRAIN_000514,1,GLOBAL_CONTIG,442,5,0.6266146898269653,0.37338531017303467,0.8641589283943176,True,False,False,False
STRAIN_000535,1,GLOBAL_CONTIG,42,1,0.5768632292747498,0.42313677072525024,0.9199311137199402,True,False,False,False
STRAIN_000535,1,GLOBAL_CONTIG,142,2,0.6074848175048828,0.3925151824951172,0.8860194087028503,True,False,False,False
STRAIN_000535,1,GLOBAL_CONTIG,242,3,0.6160725355148315,0.38392746448516846,0.8762733340263367,True,False,False,False
STRAIN_000535,1,GLOBAL_CONTIG,342,4,0.5867262482643127,0.41327375173568726,0.9091464877128601,True,False,False,False
STRAIN_000535,1,GLOBAL_CONTIG,442,5,0.5841390490531921,0.41586095094680786,0.911987841129303,True,False,False,False
STRAIN_000537,1,GLOBAL_CONTIG,42,1,0.5911787748336792,0.4088212251663208,0.9042357802391052,True,False,False,False
STRAIN_000537,1,GLOBAL_CONTIG,142,2,0.6129034757614136,0.3870965242385864,0.8798823952674866,True,False,False,False
STRAIN_000537,1,GLOBAL_CONTIG,242,3,0.603688657283783,0.39631134271621704,0.8902935981750488,True,False,False,False
STRAIN_000537,1,GLOBAL_CONTIG,342,4,0.5813271999359131,0.4186728000640869,0.9150659441947937,True,False,False,False
STRAIN_000537,1,GLOBAL_CONTIG,442,5,0.5930685997009277,0.40693140029907227,0.9021435379981995,True,False,False,False
STRAIN_000541,1,GLOBAL_CONTIG,42,1,0.568983256816864,0.431016743183136,0.928457498550415,True,False,False,False
STRAIN_000541,1,GLOBAL_CONTIG,142,2,0.5711239576339722,0.42887604236602783,0.9261489510536194,True,False,False,False
STRAIN_000541,1,GLOBAL_CONTIG,242,3,0.5811010003089905,0.4188989996910095,0.9153130054473877,True,False,False,False
STRAIN_000541,1,GLOBAL_CONTIG,342,4,0.6033151149749756,0.3966848850250244,0.890713095664978,True,False,False,False
STRAIN_000541,1,GLOBAL_CONTIG,442,5,0.5632328391075134,0.4367671608924866,0.9346305131912231,True,False,False,False
STRAIN_000544,1,GLOBAL_CONTIG,42,1,0.5948734879493713,0.40512651205062866,0.9001405835151672,True,False,False,False
STRAIN_000544,1,GLOBAL_CONTIG,142,2,0.593994677066803,0.406005322933197,0.9011163711547852,True,False,False,False
STRAIN_000544,1,GLOBAL_CONTIG,242,3,0.6078783273696899,0.39212167263031006,0.8855751752853394,True,False,False,False
STRAIN_000544,1,GLOBAL_CONTIG,342,4,0.6089210510253906,0.3910789489746094,0.8843969702720642,True,False,False,False
STRAIN_000544,1,GLOBAL_CONTIG,442,5,0.5921897888183594,0.4078102111816406,0.9031170606613159,True,False,False,False
STRAIN_000546,1,GLOBAL_CONTIG,42,1,0.6941087245941162,0.3058912754058838,0.7821653485298157,True,False,False,False
STRAIN_000546,1,GLOBAL_CONTIG,142,2,0.6869373917579651,0.3130626082420349,0.7912806868553162,True,False,False,False
STRAIN_000546,1,GLOBAL_CONTIG,242,3,0.672555148601532,0.327444851398468,0.8092525005340576,True,False,False,False
STRAIN_000546,1,GLOBAL_CONTIG,342,4,0.6862244606018066,0.31377553939819336,0.7921811938285828,True,False,False,False
STRAIN_000546,1,GLOBAL_CONTIG,442,5,0.6676104068756104,0.33238959312438965,0.8153398633003235,True,False,False,False
STRAIN_000547,1,GLOBAL_CONTIG,42,1,0.5892120599746704,0.4107879400253296,0.9064082503318787,True,False,False,False
STRAIN_000547,1,GLOBAL_CONTIG,142,2,0.5929652452468872,0.4070347547531128,0.9022579193115234,True,False,False,False
STRAIN_000547,1,GLOBAL_CONTIG,242,3,0.6090039014816284,0.3909960985183716,0.8843032121658325,True,False,False,False
STRAIN_000547,1,GLOBAL_CONTIG,342,4,0.589439332485199,0.410560667514801,0.9061574935913086,True,False,False,False
STRAIN_000547,1,GLOBAL_CONTIG,442,5,0.6150100231170654,0.38498997688293457,0.8774849772453308,True,False,False,False
STRAIN_000548,1,GLOBAL_CONTIG,42,1,0.6853168606758118,0.31468313932418823,0.7933260798454285,True,False,False,False
STRAIN_000548,1,GLOBAL_CONTIG,142,2,0.7008013725280762,0.29919862747192383,0.7735613584518433,True,False,False,False
STRAIN_000548,1,GLOBAL_CONTIG,242,3,0.696631669998169,0.30336833000183105,0.7789331674575806,True,False,False,False
STRAIN_000548,1,GLOBAL_CONTIG,342,4,0.6954888105392456,0.3045111894607544,0.7803990244865417,True,False,False,False
STRAIN_000548,1,GLOBAL_CONTIG,442,5,0.7025132179260254,0.2974867820739746,0.7713453769683838,True,False,False,False
STRAIN_000550,1,GLOBAL_CONTIG,42,1,0.7863427400588989,0.21365725994110107,0.6536929607391357,True,False,False,False
STRAIN_000550,1,GLOBAL_CONTIG,142,2,0.7441582679748535,0.2558417320251465,0.7153205275535583,True,False,False,False
STRAIN_000550,1,GLOBAL_CONTIG,242,3,0.7816437482833862,0.21835625171661377,0.66084223985672,True,False,False,False
STRAIN_000550,1,GLOBAL_CONTIG,342,4,0.7455174922943115,0.2544825077056885,0.7134178280830383,True,False,False,False
STRAIN_000550,1,GLOBAL_CONTIG,442,5,0.773290753364563,0.226709246635437,0.6733635067939758,True,False,False,False
STRAIN_000558,1,GLOBAL_CONTIG,42,1,0.619849443435669,0.38015055656433105,0.871952474117279,True,False,False,False
STRAIN_000558,1,GLOBAL_CONTIG,142,2,0.6185653209686279,0.38143467903137207,0.8734240531921387,True,False,False,False
STRAIN_000558,1,GLOBAL_CONTIG,242,3,0.6055904626846313,0.39440953731536865,0.8881548643112183,True,False,False,False
STRAIN_000558,1,GLOBAL_CONTIG,342,4,0.610805869102478,0.389194130897522,0.8822631239891052,True,False,False,False
STRAIN_000558,1,GLOBAL_CONTIG,442,5,0.6067985892295837,0.39320141077041626,0.8867936134338379,True,False,False,False
STRAIN_000562,1,GLOBAL_CONTIG,42,1,0.5844327807426453,0.41556721925735474,0.9116657376289368,True,False,False,False
STRAIN_000562,1,GLOBAL_CONTIG,142,2,0.5945329666137695,0.40546703338623047,0.9005188345909119,True,False,False,False
STRAIN_000562,1,GLOBAL_CONTIG,242,3,0.5849184393882751,0.41508156061172485,0.9111329317092896,True,False,False,False
STRAIN_000562,1,GLOBAL_CONTIG,342,4,0.6065919399261475,0.39340806007385254,0.8870266079902649,True,False,False,False
STRAIN_000562,1,GLOBAL_CONTIG,442,5,0.5821768045425415,0.4178231954574585,0.9141369462013245,True,False,False,False
STRAIN_000568,1,GLOBAL_CONTIG,42,1,0.5990303754806519,0.40096962451934814,0.8955106139183044,True,False,False,False
STRAIN_000568,1,GLOBAL_CONTIG,142,2,0.5860409736633301,0.4139590263366699,0.9099000692367554,True,False,False,False
STRAIN_000568,1,GLOBAL_CONTIG,242,3,0.5988318920135498,0.4011681079864502,0.8957322835922241,True,False,False,False
STRAIN_000568,1,GLOBAL_CONTIG,342,4,0.5941771268844604,0.40582287311553955,0.9009138345718384,True,False,False,False
STRAIN_000568,1,GLOBAL_CONTIG,442,5,0.6202230453491211,0.3797769546508789,0.871523916721344,True,False,False,False
STRAIN_000570,1,GLOBAL_CONTIG,42,1,0.5853629112243652,0.41463708877563477,0.9106447696685791,True,False,False,False
STRAIN_000570,1,GLOBAL_CONTIG,142,2,0.609281063079834,0.390718936920166,0.883989691734314,True,False,False,False
STRAIN_000570,1,GLOBAL_CONTIG,242,3,0.5939929485321045,0.4060070514678955,0.901118278503418,True,False,False,False
STRAIN_000570,1,GLOBAL_CONTIG,342,4,0.612413763999939,0.38758623600006104,0.8804388046264648,True,False,False,False
STRAIN_000570,1,GLOBAL_CONTIG,442,5,0.5985175371170044,0.4014824628829956,0.8960830569267273,True,False,False,False
STRAIN_000571,1,GLOBAL_CONTIG,42,1,0.6797057390213013,0.32029426097869873,0.8003678321838379,True,False,False,False
STRAIN_000571,1,GLOBAL_CONTIG,142,2,0.663859486579895,0.336140513420105,0.8199275135993958,True,False,False,False
STRAIN_000571,1,GLOBAL_CONTIG,242,3,0.7047339081764221,0.2952660918235779,0.7684609293937683,True,False,False,False
STRAIN_000571,1,GLOBAL_CONTIG,342,4,0.6834379434585571,0.31656205654144287,0.7956910133361816,True,False,False,False
STRAIN_000571,1,GLOBAL_CONTIG,442,5,0.6842036247253418,0.3157963752746582,0.7947281002998352,True,False,False,False
STRAIN_000573,1,GLOBAL_CONTIG,42,1,0.6836738586425781,0.3163261413574219,0.7953944206237793,True,False,False,False
STRAIN_000573,1,GLOBAL_CONTIG,142,2,0.6848757266998291,0.3151242733001709,0.7938819527626038,True,False,False,False
STRAIN_000573,1,GLOBAL_CONTIG,242,3,0.6654064655303955,0.3345935344696045,0.8180385231971741,True,False,False,False
STRAIN_000573,1,GLOBAL_CONTIG,342,4,0.7237757444381714,0.2762242555618286,0.7432687282562256,True,False,False,False
STRAIN_000573,1,GLOBAL_CONTIG,442,5,0.7011079788208008,0.2988920211791992,0.7731650471687317,True,False,False,False
STRAIN_000574,1,GLOBAL_CONTIG,42,1,0.7502092123031616,0.24979078769683838,0.7068108916282654,True,False,False,False
STRAIN_000574,1,GLOBAL_CONTIG,142,2,0.7449260950088501,0.2550739049911499,0.7142463326454163,True,False,False,False
STRAIN_000574,1,GLOBAL_CONTIG,242,3,0.7455266714096069,0.25447332859039307,0.7134050726890564,True,False,False,False
STRAIN_000574,1,GLOBAL_CONTIG,342,4,0.7713140845298767,0.2286859154701233,0.6762927174568176,True,False,False,False
STRAIN_000574,1,GLOBAL_CONTIG,442,5,0.74272221326828,0.25727778673171997,0.7173252701759338,True,False,False,False
STRAIN_000577,1,GLOBAL_CONTIG,42,1,0.6561709642410278,0.34382903575897217,0.8292514681816101,True,False,False,False
STRAIN_000577,1,GLOBAL_CONTIG,142,2,0.6873769760131836,0.3126230239868164,0.7907249331474304,True,False,False,False
STRAIN_000577,1,GLOBAL_CONTIG,242,3,0.6523400545120239,0.3476599454879761,0.8338584303855896,True,False,False,False
STRAIN_000577,1,GLOBAL_CONTIG,342,4,0.6706043481826782,0.3293956518173218,0.811659574508667,True,False,False,False
STRAIN_000577,1,GLOBAL_CONTIG,442,5,0.673341691493988,0.32665830850601196,0.8082800507545471,True,False,False,False
STRAIN_000578,1,GLOBAL_CONTIG,42,1,0.7410001754760742,0.2589998245239258,0.7197220325469971,True,False,False,False
STRAIN_000578,1,GLOBAL_CONTIG,142,2,0.7192533016204834,0.2807466983795166,0.74932861328125,True,False,False,False
STRAIN_000578,1,GLOBAL_CONTIG,242,3,0.6976398229598999,0.3023601770401001,0.7776377201080322,True,False,False,False
STRAIN_000578,1,GLOBAL_CONTIG,342,4,0.6730623245239258,0.3269376754760742,0.8086255788803101,True,False,False,False
STRAIN_000578,1,GLOBAL_CONTIG,442,5,0.7248155474662781,0.2751844525337219,0.7418686151504517,True,False,False,False
STRAIN_000579,1,GLOBAL_CONTIG,42,1,0.6057055592536926,0.3942944407463074,0.8880252242088318,True,False,False,False
STRAIN_000579,1,GLOBAL_CONTIG,142,2,0.6073288321495056,0.3926711678504944,0.8861953616142273,True,False,False,False
