door_accession,door_accession_key,door_assembly_number,door_version,door_prefix,genome_dir,feature_table_member,operon_member,has_operon_label_file
GCA_000008345.1,000008345.1,000008345,1,GCA,data/Propionibacterium_acnes_KPA171202,data/Propionibacterium_acnes_KPA171202/GCA_000008345.1_ASM834v1_feature_table.txt,data/Propionibacterium_acnes_KPA171202/Propionibacterium_acnes_KPA171202_NC_006085_operon_classification_output.txt,True
GCA_000008365.1,000008365.1,000008365,1,GCA,data/Mycoplasma_mobile_163K,data/Mycoplasma_mobile_163K/GCA_000008365.1_ASM836v1_feature_table.txt,data/Mycoplasma_mobile_163K/Mycoplasma_mobile_163K_NC_006908_operon_classification_output.txt,True
GCA_000008385.1,000008385.1,000008385,1,GCA,data/Wolbachia_endosymbiont_strain_TRS_of_Brugia_malayi,data/Wolbachia_endosymbiont_strain_TRS_of_Brugia_malayi/GCA_000008385.1_ASM838v1_feature_table.txt,data/Wolbachia_endosymbiont_strain_TRS_of_Brugia_malayi/Wolbachia_endosymbiont_strain_TRS_of_Brugia_malayi_NC_006833_operon_classification_output.txt,True
GCA_000008405.1,000008405.1,000008405,1,GCA,data/Mycoplasma_hyopneumoniae_232,data/Mycoplasma_hyopneumoniae_232/GCA_000008405.1_ASM840v1_feature_table.txt,data/Mycoplasma_hyopneumoniae_232/Mycoplasma_hyopneumoniae_232_NC_006360_operon_classification_output.txt,True
GCA_000008425.1,000008425.1,000008425,1,GCA,data/Bacillus_licheniformis_DSM_13_=_ATCC_14580,data/Bacillus_licheniformis_DSM_13_=_ATCC_14580/GCA_000008425.1_ASM842v1_feature_table.txt,data/Bacillus_licheniformis_DSM_13_=_ATCC_14580/Bacillus_licheniformis_DSM_13_=_ATCC_14580_NC_006322_operon_classification_output.txt,True
GCA_000008445.1,000008445.1,000008445,1,GCA,data/Bacillus_anthracis_str._'Ames_Ancestor',data/Bacillus_anthracis_str._'Ames_Ancestor'/GCA_000008445.1_ASM844v1_feature_table.txt,data/Bacillus_anthracis_str._'Ames_Ancestor'/Bacillus_anthracis_str._'Ames_Ancestor'_NC_007530_operon_classification_output.txt,True
GCA_000008465.1,000008465.1,000008465,1,GCA,data/Idiomarina_loihiensis_L2TR,data/Idiomarina_loihiensis_L2TR/GCA_000008465.1_ASM846v1_feature_table.txt,data/Idiomarina_loihiensis_L2TR/Idiomarina_loihiensis_L2TR_NC_006512_operon_classification_output.txt,True
GCA_000008485.1,000008485.1,000008485,1,GCA,data/Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1,data/Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1/GCA_000008485.1_ASM848v1_feature_table.txt,data/Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1/Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1_NC_002942_operon_classification_output.txt,True
GCA_000008505.1,000008505.1,000008505,1,GCA,data/Bacillus_thuringiensis_serovar_konkukian_str._97-27,data/Bacillus_thuringiensis_serovar_konkukian_str._97-27/GCA_000008505.1_ASM850v1_feature_table.txt,data/Bacillus_thuringiensis_serovar_konkukian_str._97-27/Bacillus_thuringiensis_serovar_konkukian_str._97-27_NC_005957_operon_classification_output.txt,True
GCA_000008525.1,000008525.1,000008525,1,GCA,data/Helicobacter_pylori_26695,data/Helicobacter_pylori_26695/GCA_000008525.1_ASM852v1_feature_table.txt,data/Helicobacter_pylori_26695/Helicobacter_pylori_26695_NC_000915_operon_classification_output.txt,True
GCA_000008545.1,000008545.1,000008545,1,GCA,data/Thermotoga_maritima_MSB8,data/Thermotoga_maritima_MSB8/GCA_000008545.1_ASM854v1_feature_table.txt,data/Thermotoga_maritima_MSB8/Thermotoga_maritima_MSB8_NC_000853_operon_classification_output.txt,True
GCA_000008565.1,000008565.1,000008565,1,GCA,data/Deinococcus_radiodurans_R1,data/Deinococcus_radiodurans_R1/GCA_000008565.1_ASM856v1_feature_table.txt,data/Deinococcus_radiodurans_R1/Deinococcus_radiodurans_R1_NC_001263_operon_classification_output.txt,True
GCA_000008585.1,000008585.1,000008585,1,GCA,data/Mycobacterium_tuberculosis_CDC1551,data/Mycobacterium_tuberculosis_CDC1551/GCA_000008585.1_ASM858v1_feature_table.txt,data/Mycobacterium_tuberculosis_CDC1551/Mycobacterium_tuberculosis_CDC1551_NC_002755_operon_classification_output.txt,True
GCA_000008605.1,000008605.1,000008605,1,GCA,data/Treponema_pallidum_subsp._pallidum_str._Nichols,data/Treponema_pallidum_subsp._pallidum_str._Nichols/GCA_000008605.1_ASM860v1_feature_table.txt,data/Treponema_pallidum_subsp._pallidum_str._Nichols/Treponema_pallidum_subsp._pallidum_str._Nichols_NC_000919_operon_classification_output.txt,True
GCA_000008625.1,000008625.1,000008625,1,GCA,data/Aquifex_aeolicus_VF5,data/Aquifex_aeolicus_VF5/GCA_000008625.1_ASM862v1_feature_table.txt,data/Aquifex_aeolicus_VF5/Aquifex_aeolicus_VF5_NC_000918_operon_classification_output.txt,True
GCA_000008645.1,000008645.1,000008645,1,GCA,data/Methanothermobacter_thermautotrophicus_str._Delta_H,data/Methanothermobacter_thermautotrophicus_str._Delta_H/GCA_000008645.1_ASM864v1_feature_table.txt,data/Methanothermobacter_thermautotrophicus_str._Delta_H/Methanothermobacter_thermautotrophicus_str._Delta_H_NC_000916_operon_classification_output.txt,True
GCA_000008665.1,000008665.1,000008665,1,GCA,data/Archaeoglobus_fulgidus_DSM_4304,data/Archaeoglobus_fulgidus_DSM_4304/GCA_000008665.1_ASM866v1_feature_table.txt,data/Archaeoglobus_fulgidus_DSM_4304/Archaeoglobus_fulgidus_DSM_4304_NC_000917_operon_classification_output.txt,True
GCA_000008725.1,000008725.1,000008725,1,GCA,data/Chlamydia_trachomatis_DUW-3CX,data/Chlamydia_trachomatis_DUW-3CX/GCA_000008725.1_ASM872v1_feature_table.txt,data/Chlamydia_trachomatis_DUW-3CX/Chlamydia_trachomatis_DUW-3CX_NC_000117_operon_classification_output.txt,True
GCA_000008745.1,000008745.1,000008745,1,GCA,data/Chlamydophila_pneumoniae_CWL029,data/Chlamydophila_pneumoniae_CWL029/GCA_000008745.1_ASM874v1_feature_table.txt,data/Chlamydophila_pneumoniae_CWL029/Chlamydophila_pneumoniae_CWL029_NC_000922_operon_classification_output.txt,True
GCA_000008765.1,000008765.1,000008765,1,GCA,data/Clostridium_acetobutylicum_ATCC_824,data/Clostridium_acetobutylicum_ATCC_824/GCA_000008765.1_ASM876v1_feature_table.txt,data/Clostridium_acetobutylicum_ATCC_824/Clostridium_acetobutylicum_ATCC_824_NC_003030_operon_classification_output.txt,True
GCA_000008785.1,000008785.1,000008785,1,GCA,data/Helicobacter_pylori_J99,data/Helicobacter_pylori_J99/GCA_000008785.1_ASM878v1_feature_table.txt,data/Helicobacter_pylori_J99/Helicobacter_pylori_J99_NC_000921_operon_classification_output.txt,True
GCA_000008805.1,000008805.1,000008805,1,GCA,data/Neisseria_meningitidis_MC58,data/Neisseria_meningitidis_MC58/GCA_000008805.1_ASM880v1_feature_table.txt,data/Neisseria_meningitidis_MC58/Neisseria_meningitidis_MC58_NC_003112_operon_classification_output.txt,True
GCA_000008865.2,000008865.2,000008865,2,GCA,data/Escherichia_coli_O157H7_str._Sakai,data/Escherichia_coli_O157H7_str._Sakai/GCA_000008865.2_ASM886v2_feature_table.txt,data/Escherichia_coli_O157H7_str._Sakai/Escherichia_coli_O157H7_str._Sakai_NC_002695_operon_classification_output.txt,True
GCA_000008885.1,000008885.1,000008885,1,GCA,data/Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis,data/Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis/GCA_000008885.1_ASM888v1_feature_table.txt,,False
GCA_000008925.1,000008925.1,000008925,1,GCA,data/Lactobacillus_salivarius_UCC118,data/Lactobacillus_salivarius_UCC118/GCA_000008925.1_ASM892v1_feature_table.txt,data/Lactobacillus_salivarius_UCC118/Lactobacillus_salivarius_UCC118_NC_007929_operon_classification_output.txt,True
GCA_000008945.1,000008945.1,000008945,1,GCA,data/Bifidobacterium_longum_DJO10A,data/Bifidobacterium_longum_DJO10A/GCA_000008945.1_ASM894v1_feature_table.txt,data/Bifidobacterium_longum_DJO10A/Bifidobacterium_longum_DJO10A_NC_010816_operon_classification_output.txt,True
GCA_000008985.1,000008985.1,000008985,1,GCA,data/Francisella_tularensis_subsp._tularensis_SCHU_S4,data/Francisella_tularensis_subsp._tularensis_SCHU_S4/GCA_000008985.1_ASM898v1_feature_table.txt,data/Francisella_tularensis_subsp._tularensis_SCHU_S4/Francisella_tularensis_subsp._tularensis_SCHU_S4_NC_006570_operon_classification_output.txt,True
GCA_000009005.1,000009005.1,000009005,1,GCA,data/Staphylococcus_aureus_RF122,data/Staphylococcus_aureus_RF122/GCA_000009005.1_ASM900v1_feature_table.txt,data/Staphylococcus_aureus_RF122/Staphylococcus_aureus_RF122_NC_007622_operon_classification_output.txt,True
GCA_000009025.1,000009025.1,000009025,1,GCA,data/Dehalococcoides_sp._CBDB1,data/Dehalococcoides_sp._CBDB1/GCA_000009025.1_ASM902v1_feature_table.txt,data/Dehalococcoides_sp._CBDB1/Dehalococcoides_sp._CBDB1_NC_007356_operon_classification_output.txt,True
GCA_000009045.1,000009045.1,000009045,1,GCA,data/Bacillus_subtilis_subsp._subtilis_str._168,data/Bacillus_subtilis_subsp._subtilis_str._168/GCA_000009045.1_ASM904v1_feature_table.txt,data/Bacillus_subtilis_subsp._subtilis_str._168/Bacillus_subtilis_subsp._subtilis_str._168_NC_000964_operon_classification_output.txt,True
GCA_000009065.1,000009065.1,000009065,1,GCA,data/Yersinia_pestis_CO92,data/Yersinia_pestis_CO92/GCA_000009065.1_ASM906v1_feature_table.txt,data/Yersinia_pestis_CO92/Yersinia_pestis_CO92_NC_003143_operon_classification_output.txt,True
GCA_000009085.1,000009085.1,000009085,1,GCA,data/Campylobacter_jejuni_subsp._jejuni_NCTC_11168_=_ATCC_700819,data/Campylobacter_jejuni_subsp._jejuni_NCTC_11168_=_ATCC_700819/GCA_000009085.1_ASM908v1_feature_table.txt,data/Campylobacter_jejuni_subsp._jejuni_NCTC_11168_=_ATCC_700819/Campylobacter_jejuni_subsp._jejuni_NCTC_11168_=_ATCC_700819_NC_002163_operon_classification_output.txt,True
GCA_000009105.1,000009105.1,000009105,1,GCA,data/Neisseria_meningitidis_Z2491,data/Neisseria_meningitidis_Z2491/GCA_000009105.1_ASM910v1_feature_table.txt,data/Neisseria_meningitidis_Z2491/Neisseria_meningitidis_Z2491_NC_003116_operon_classification_output.txt,True
GCA_000009125.1,000009125.1,000009125,1,GCA,data/Ralstonia_solanacearum_GMI1000,data/Ralstonia_solanacearum_GMI1000/GCA_000009125.1_ASM912v1_feature_table.txt,data/Ralstonia_solanacearum_GMI1000/Ralstonia_solanacearum_GMI1000_NC_003295_operon_classification_output.txt,True
GCA_000009145.1,000009145.1,000009145,1,GCA,data/Nitrosomonas_europaea_ATCC_19718,data/Nitrosomonas_europaea_ATCC_19718/GCA_000009145.1_ASM914v1_feature_table.txt,data/Nitrosomonas_europaea_ATCC_19718/Nitrosomonas_europaea_ATCC_19718_NC_004757_operon_classification_output.txt,True
GCA_000009165.1,000009165.1,000009165,1,GCA,data/Xanthomonas_campestris_pv._vesicatoria_str._85-10,data/Xanthomonas_campestris_pv._vesicatoria_str._85-10/GCA_000009165.1_ASM916v1_feature_table.txt,data/Xanthomonas_campestris_pv._vesicatoria_str._85-10/Xanthomonas_campestris_pv._vesicatoria_str._85-10_NC_007508_operon_classification_output.txt,True
GCA_000009185.1,000009185.1,000009185,1,GCA,data/Haloquadratum_walsbyi_DSM_16790,data/Haloquadratum_walsbyi_DSM_16790/GCA_000009185.1_ASM918v1_feature_table.txt,data/Haloquadratum_walsbyi_DSM_16790/Haloquadratum_walsbyi_DSM_16790_NC_008212_operon_classification_output.txt,True
GCA_000009225.1,000009225.1,000009225,1,GCA,data/Pseudomonas_fluorescens_SBW25,data/Pseudomonas_fluorescens_SBW25/GCA_000009225.1_ASM922v1_feature_table.txt,data/Pseudomonas_fluorescens_SBW25/Pseudomonas_fluorescens_SBW25_NC_012660_operon_classification_output.txt,True
GCA_000009245.1,000009245.1,000009245,1,GCA,data/Francisella_tularensis_subsp._holarctica_LVS,data/Francisella_tularensis_subsp._holarctica_LVS/GCA_000009245.1_ASM924v1_feature_table.txt,data/Francisella_tularensis_subsp._holarctica_LVS/Francisella_tularensis_subsp._holarctica_LVS_NC_007880_operon_classification_output.txt,True
GCA_000009265.1,000009265.1,000009265,1,GCA,data/Rhizobium_leguminosarum_bv._viciae_3841,data/Rhizobium_leguminosarum_bv._viciae_3841/GCA_000009265.1_ASM926v1_feature_table.txt,data/Rhizobium_leguminosarum_bv._viciae_3841/Rhizobium_leguminosarum_bv._viciae_3841_NC_008380_operon_classification_output.txt,True
GCA_000009285.2,000009285.2,000009285,2,GCA,data/Cupriavidus_necator_megaplasmid_pHG1,data/Cupriavidus_necator_megaplasmid_pHG1/GCA_000009285.2_ASM928v2_feature_table.txt,data/Cupriavidus_necator_megaplasmid_pHG1/Cupriavidus_necator_megaplasmid_pHG1_NC_008313_operon_classification_output.txt,True
GCA_000009305.1,000009305.1,000009305,1,GCA,data/Helicobacter_acinonychis_str._Sheeba,data/Helicobacter_acinonychis_str._Sheeba/GCA_000009305.1_ASM930v1_feature_table.txt,data/Helicobacter_acinonychis_str._Sheeba/Helicobacter_acinonychis_str._Sheeba_NC_008229_operon_classification_output.txt,True
GCA_000009325.1,000009325.1,000009325,1,GCA,data/Francisella_tularensis_subsp._tularensis_FSC198,data/Francisella_tularensis_subsp._tularensis_FSC198/GCA_000009325.1_ASM932v1_feature_table.txt,data/Francisella_tularensis_subsp._tularensis_FSC198/Francisella_tularensis_subsp._tularensis_FSC198_NC_008245_operon_classification_output.txt,True
GCA_000009345.1,000009345.1,000009345,1,GCA,data/Yersinia_enterocolitica_subsp._enterocolitica_8081,data/Yersinia_enterocolitica_subsp._enterocolitica_8081/GCA_000009345.1_ASM934v1_feature_table.txt,data/Yersinia_enterocolitica_subsp._enterocolitica_8081/Yersinia_enterocolitica_subsp._enterocolitica_8081_NC_008800_operon_classification_output.txt,True
GCA_000009365.1,000009365.1,000009365,1,GCA,data/Alcanivorax_borkumensis_SK2,data/Alcanivorax_borkumensis_SK2/GCA_000009365.1_ASM936v1_feature_table.txt,data/Alcanivorax_borkumensis_SK2/Alcanivorax_borkumensis_SK2_NC_008260_operon_classification_output.txt,True
GCA_000009385.1,000009385.1,000009385,1,GCA,data/Streptococcus_pyogenes_str._Manfredo,data/Streptococcus_pyogenes_str._Manfredo/GCA_000009385.1_ASM938v1_feature_table.txt,data/Streptococcus_pyogenes_str._Manfredo/Streptococcus_pyogenes_str._Manfredo_NC_009332_operon_classification_output.txt,True
GCA_000009405.1,000009405.1,000009405,1,GCA,data/Staphylococcus_carnosus_subsp._carnosus_TM300,data/Staphylococcus_carnosus_subsp._carnosus_TM300/GCA_000009405.1_ASM940v1_feature_table.txt,data/Staphylococcus_carnosus_subsp._carnosus_TM300/Staphylococcus_carnosus_subsp._carnosus_TM300_NC_012121_operon_classification_output.txt,True
GCA_000009425.1,000009425.1,000009425,1,GCA,data/Lactococcus_lactis_subsp._cremoris_MG1363,data/Lactococcus_lactis_subsp._cremoris_MG1363/GCA_000009425.1_ASM942v1_feature_table.txt,data/Lactococcus_lactis_subsp._cremoris_MG1363/Lactococcus_lactis_subsp._cremoris_MG1363_NC_009004_operon_classification_output.txt,True
GCA_000009445.1,000009445.1,000009445,1,GCA,data/Mycobacterium_bovis_BCG_str._Pasteur_1173P2,data/Mycobacterium_bovis_BCG_str._Pasteur_1173P2/GCA_000009445.1_ASM944v1_feature_table.txt,data/Mycobacterium_bovis_BCG_str._Pasteur_1173P2/Mycobacterium_bovis_BCG_str._Pasteur_1173P2_NC_008769_operon_classification_output.txt,True
GCA_000009465.1,000009465.1,000009465,1,GCA,data/Neisseria_meningitidis_FAM18,data/Neisseria_meningitidis_FAM18/GCA_000009465.1_ASM946v1_feature_table.txt,data/Neisseria_meningitidis_FAM18/Neisseria_meningitidis_FAM18_NC_008767_operon_classification_output.txt,True
GCA_000009485.1,000009485.1,000009485,1,GCA,data/Burkholderia_cenocepacia_J2315,data/Burkholderia_cenocepacia_J2315/GCA_000009485.1_ASM948v1_feature_table.txt,data/Burkholderia_cenocepacia_J2315/Burkholderia_cenocepacia_J2315_NC_011001_operon_classification_output.txt,True
GCA_000009505.1,000009505.1,000009505,1,GCA,data/Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109,data/Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109/GCA_000009505.1_ASM950v1_feature_table.txt,data/Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109/Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_NC_011294_operon_classification_output.txt,True
GCA_000009525.1,000009525.1,000009525,1,GCA,data/Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._28791,data/Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._28791/GCA_000009525.1_ASM952v1_feature_table.txt,data/Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._28791/Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._28791_NC_011274_operon_classification_output.txt,True
GCA_000009545.1,000009545.1,000009545,1,GCA,data/Streptococcus_uberis_0140J,data/Streptococcus_uberis_0140J/GCA_000009545.1_ASM954v1_feature_table.txt,data/Streptococcus_uberis_0140J/Streptococcus_uberis_0140J_NC_012004_operon_classification_output.txt,True
GCA_000009585.1,000009585.1,000009585,1,GCA,data/Staphylococcus_aureus_subsp._aureus_S0385,data/Staphylococcus_aureus_subsp._aureus_S0385/GCA_000009585.1_ASM958v1_feature_table.txt,data/Staphylococcus_aureus_subsp._aureus_S0385/Staphylococcus_aureus_subsp._aureus_S0385_NC_017333_operon_classification_output.txt,True
GCA_000009605.1,000009605.1,000009605,1,GCA,data/Buchnera_aphidicola_str._APS_(Acyrthosiphon_pisum),data/Buchnera_aphidicola_str._APS_(Acyrthosiphon_pisum)/GCA_000009605.1_ASM960v1_feature_table.txt,,False
GCA_000009625.1,000009625.1,000009625,1,GCA,data/Mesorhizobium_loti_MAFF303099,data/Mesorhizobium_loti_MAFF303099/GCA_000009625.1_ASM962v1_feature_table.txt,,False
GCA_000009645.1,000009645.1,000009645,1,GCA,data/Staphylococcus_aureus_subsp._aureus_N315,data/Staphylococcus_aureus_subsp._aureus_N315/GCA_000009645.1_ASM964v1_feature_table.txt,,False
GCA_000009665.1,000009665.1,000009665,1,GCA,data/Staphylococcus_aureus_subsp._aureus_Mu50,data/Staphylococcus_aureus_subsp._aureus_Mu50/GCA_000009665.1_ASM966v1_feature_table.txt,data/Staphylococcus_aureus_subsp._aureus_Mu50/Staphylococcus_aureus_subsp._aureus_Mu50_NC_002758_operon_classification_output.txt,True
GCA_000009685.1,000009685.1,000009685,1,GCA,data/Clostridium_perfringens_str._13,data/Clostridium_perfringens_str._13/GCA_000009685.1_ASM968v1_feature_table.txt,,False
GCA_000009705.1,000009705.1,000009705,1,GCA,data/Nostoc_sp._PCC_7120,data/Nostoc_sp._PCC_7120/GCA_000009705.1_ASM970v1_feature_table.txt,,False
GCA_000009725.1,000009725.1,000009725,1,GCA,data/Synechocystis_sp._PCC_6803,data/Synechocystis_sp._PCC_6803/GCA_000009725.1_ASM972v1_feature_table.txt,,False
GCA_000009745.1,000009745.1,000009745,1,GCA,data/Vibrio_vulnificus_YJ016,data/Vibrio_vulnificus_YJ016/GCA_000009745.1_ASM974v1_feature_table.txt,,False
GCA_000009765.2,000009765.2,000009765,2,GCA,data/Streptomyces_avermitilis_MA-4680,data/Streptomyces_avermitilis_MA-4680/GCA_000009765.2_ASM976v2_feature_table.txt,data/Streptomyces_avermitilis_MA-4680/Streptomyces_avermitilis_MA-4680_NC_003155_operon_classification_output.txt,True
GCA_000009785.1,000009785.1,000009785,1,GCA,data/Geobacillus_kaustophilus_HTA426,data/Geobacillus_kaustophilus_HTA426/GCA_000009785.1_ASM978v1_feature_table.txt,data/Geobacillus_kaustophilus_HTA426/Geobacillus_kaustophilus_HTA426_NC_006510_operon_classification_output.txt,True
GCA_000009805.1,000009805.1,000009805,1,GCA,data/Nocardia_farcinica_IFM_10152,data/Nocardia_farcinica_IFM_10152/GCA_000009805.1_ASM980v1_feature_table.txt,data/Nocardia_farcinica_IFM_10152/Nocardia_farcinica_IFM_10152_NC_006361_operon_classification_output.txt,True
GCA_000009825.1,000009825.1,000009825,1,GCA,data/Bacillus_clausii_KSM-K16,data/Bacillus_clausii_KSM-K16/GCA_000009825.1_ASM982v1_feature_table.txt,data/Bacillus_clausii_KSM-K16/Bacillus_clausii_KSM-K16_NC_006582_operon_classification_output.txt,True
GCA_000009845.1,000009845.1,000009845,1,GCA,data/Onion_yellows_phytoplasma_OY-M,data/Onion_yellows_phytoplasma_OY-M/GCA_000009845.1_ASM984v1_feature_table.txt,data/Onion_yellows_phytoplasma_OY-M/Onion_yellows_phytoplasma_OY-M_NC_005303_operon_classification_output.txt,True
GCA_000009865.1,000009865.1,000009865,1,GCA,data/Staphylococcus_haemolyticus_JCSC1435,data/Staphylococcus_haemolyticus_JCSC1435/GCA_000009865.1_ASM986v1_feature_table.txt,data/Staphylococcus_haemolyticus_JCSC1435/Staphylococcus_haemolyticus_JCSC1435_NC_007168_operon_classification_output.txt,True
GCA_000009885.1,000009885.1,000009885,1,GCA,data/Klebsiella_pneumoniae_NTUH-K2044,data/Klebsiella_pneumoniae_NTUH-K2044/GCA_000009885.1_ASM988v1_feature_table.txt,data/Klebsiella_pneumoniae_NTUH-K2044/Klebsiella_pneumoniae_NTUH-K2044_NC_012731_operon_classification_output.txt,True
